G1	G2	G3	G4	G5	G6	G7	G9	G10
0.4257491	0.7644262	0.1794740	0.8617646	0.0690619	0.0759660	0.1000000	0.7957083	0.5000000
0.4257491	0.7630158	0.1142046	0.9648615	0.0690619	0.0759660	0.1000000	0.7957083	0.4000000
0.4257491	0.7627620	0.0749556	0.9912421	0.0690619	0.0759660	0.1000000	0.7957083	0.3000000
0.4257491	0.7627149	0.0568419	0.9965444	0.0690619	0.0759660	0.1000000	0.7957083	0.2000000
0.4257491	0.7627063	0.0514916	0.9975247	0.0690619	0.0759660	0.1000000	0.7957083	0.1000000
0.4257491	0.7627056	0.0509779	0.9976071	0.0690619	0.0759660	0.1000000	0.7957083	0.0000000
0.4274572	0.9614881	0.6608046	0.2061520	0.0687255	0.0758302	0.0000000	0.7939484	1.0000000
0.4274572	0.9439602	0.5764470	0.2315216	0.0687255	0.0758302	0.0000000	0.7939484	0.9000000
0.4274572	0.9004380	0.4784035	0.2857899	0.0687255	0.0758302	0.0000000	0.7939484	0.8000000
0.4274572	0.8220791	0.3723693	0.4056541	0.0687255	0.0758302	0.0000000	0.7939484	0.7000000
0.4274572	0.7746289	0.2686213	0.6270706	0.0687255	0.0758302	0.0000000	0.7939484	0.6000000
0.4274572	0.7652088	0.1794740	0.8579936	0.0687255	0.0758302	0.0000000	0.7939484	0.5000000
0.4274572	0.7637415	0.1142046	0.9646227	0.0687255	0.0758302	0.0000000	0.7939484	0.4000000
0.4274572	0.7634870	0.0749556	0.9912273	0.0687255	0.0758302	0.0000000	0.7939484	0.3000000
0.4274572	0.7634401	0.0568419	0.9965421	0.0687255	0.0758302	0.0000000	0.7939484	0.2000000
0.4274572	0.7634315	0.0514916	0.9975235	0.0687255	0.0758302	0.0000000	0.7939484	0.1000000
0.4274572	0.7634308	0.0509779	0.9976060	0.0687255	0.0758302	0.0000000	0.7939484	0.0000000
