G1	G2	G3	G4	G5
0.7992186	0.0000000	0.0000000	1.0724603	0.0000000
0.8436452	0.0000000	0.0000000	0.0000000	0.9791224
0.7931968	0.0000000	0.0000000	0.0000000	0.0000000
0.8381802	0.4003237	0.5212257	0.4358842	0.4937441
0.9157814	0.4371301	0.5063269	0.4485304	0.0000000
0.7740561	0.3145028	0.5008436	0.0000000	1.0952104
0.7532331	0.4424107	0.5476401	0.0000000	0.0000000
0.9008050	0.3764770	0.0000000	1.0048760	0.4150021
0.8199930	0.3265071	0.0000000	1.0786837	0.0000000
0.9223187	0.4069529	0.0000000	0.0000000	1.0218941
0.8621002	0.3821572	0.0000000	0.0000000	0.0000000
0.8269438	0.0016458	0.9017940	0.2791840	0.4757314
0.8421361	0.0000000	0.9829262	0.3583734	0.0000000
0.8449194	0.0000000	1.0535141	0.0029552	0.9892989
0.9089475	0.0000000	0.9916879	0.0000000	0.0000000
0.8790962	0.0000000	0.0000644	1.0121864	0.3115056
0.8175304	0.0000000	0.0000000	1.0567137	0.0000000
0.9270033	0.0000000	0.0000000	0.0000000	1.0113602
0.8416177	0.0000000	0.0000000	0.0000000	0.0000000
0.9027924	0.3957172	0.5282350	0.4993124	0.5032012
0.8561786	0.4002213	0.5592498	0.3955002	0.0067539
0.8269255	0.4459686	0.5322282	0.0000000	0.9629989
0.9605997	0.3845991	0.4894681	0.0000000	0.0000000
0.8884323	0.3559847	0.0000000	1.1574693	0.4035923
0.8915490	0.3428307	0.0000000	0.8647021	0.0000000
0.9020792	0.3640330	0.0000000	0.0000000	0.8998575
0.8777005	0.3379810	0.0000000	0.0000000	0.0000000
0.7945472	0.0000000	1.0385496	0.4138937	0.5033469
0.8503166	0.0000000	0.9689368	0.3417097	0.0000000
0.7903329	0.0014968	1.0489600	0.0000000	1.0441532
0.8481126	0.0000000	0.8826480	0.0000000	0.0000000
0.8241692	0.0000000	0.0018095	0.9860107	0.2749046
0.8388202	0.0000000	0.0000000	1.1747207	0.0000000
0.8350206	0.0000000	0.0000000	0.0000000	1.0938552
0.8777574	0.0000000	0.0000000	0.0000000	0.0000000
0.8216891	0.3376668	0.5161676	0.4739824	0.4580105
0.7263699	0.4249629	0.5872071	0.3945674	0.0000000
0.7963513	0.3516053	0.4708303	0.0000000	0.9652298
0.8071227	0.4001271	0.5647522	0.0000000	0.0016308
0.8431737	0.4500232	0.0000000	1.0450565	0.3434070
0.8824499	0.3451327	0.0000000	0.9984974	0.0000000
0.7579722	0.3523219	0.0000000	0.0000000	0.9756405
0.8600928	0.3940956	0.0000000	0.0000000	0.0000000
0.8539698	0.0000000	1.0264110	0.3075984	0.5368779
0.8325268	0.0000000	0.9876825	0.3810900	0.0000000
0.8468239	0.0000000	1.0480053	0.0000000	0.9821403
0.8648864	0.0000000	0.9817788	0.0000000	0.0000000
0.8236191	0.0000000	0.0000000	1.1476267	0.3485161
0.6675628	0.0000000	0.0000000	1.0148477	0.0000000
0.8955616	0.0000000	0.0000000	0.0000000	1.0722111
0.8610262	0.0000000	0.0000000	0.0000000	0.0000000
0.7873687	0.3735020	0.4510994	0.5651902	0.5054532
0.7308341	0.3763875	0.5163618	0.4484541	0.0000000
0.8207731	0.4105371	0.5034286	0.0000000	1.0346065
0.7943642	0.3764458	0.5461144	0.0000000	0.0000000
0.7767799	0.4018794	0.0000000	0.9712919	0.3992344
0.7805758	0.3352321	0.0000000	1.0535505	0.0000000
0.8615735	0.3722666	0.0000000	0.0000000	1.0610642
0.8709752	0.3346327	0.0000000	0.0000000	0.0000000
0.7729027	0.0000000	0.9997369	0.3751897	0.4557644
0.8429181	0.0000000	1.0343537	0.3502646	0.0000000
0.7910445	0.0000000	0.9623353	0.0000000	0.9767728
0.7990956	0.0002684	0.9446877	0.0000000	0.0000000
0.8225973	0.0000000	0.0000000	1.1095112	0.3344887
0.7880392	0.0000000	0.0000000	1.0330965	0.0000000
0.7918476	0.0000000	0.0000000	0.0000000	0.9711130
0.6970234	0.0000000	0.0000000	0.0000000	0.0000000
0.8375912	0.3517553	0.5151575	0.5257731	0.3906949
0.9188876	0.3767998	0.4053635	0.4993007	0.0000000
0.8327185	0.3866780	0.4719372	0.0000000	0.8505614
0.7737034	0.4045376	0.4409005	0.0000000	0.0000000
0.8645423	0.3765450	0.0000000	0.9364632	0.3279991
0.9442712	0.3271853	0.0000000	1.0641836	0.0000000
0.8530855	0.4039644	0.0000000	0.0000000	0.8690833
0.8380845	0.3832432	0.0000000	0.0000000	0.0000000
0.6741332	0.0000000	0.9709012	0.3433835	0.4642294
0.8311202	0.0000000	0.9446717	0.3878760	0.0000000
0.8144716	0.0000000	0.9959005	0.0000000	0.9603020
0.7371359	0.0000000	0.9023623	0.0000000	0.0006742
0.7587338	0.0000000	0.0000000	0.9615958	0.3544447
0.8829026	0.0000000	0.0000000	1.0213054	0.0000000
0.8220719	0.0000000	0.0000000	0.0000000	1.0766876
0.8635119	0.0000000	0.0000000	0.0000000	0.0005297
0.8017925	0.3933202	0.5150333	0.5074673	0.4075785
0.8876232	0.4186785	0.5079378	0.4245693	0.0000000
0.7483924	0.3794978	0.5293410	0.0000000	1.0424277
0.7665667	0.3853220	0.5485300	0.0000000	0.0000000
0.8215572	0.4094112	0.0000000	1.0289659	0.3774777
0.8223340	0.3684404	0.0011422	0.9906216	0.0000000
0.7532751	0.3723333	0.0000000	0.0000000	0.9342336
0.7372378	0.3781649	0.0016037	0.0000000	0.0000000
0.7142221	0.0000000	1.0577317	0.3440687	0.5969563
0.8215116	0.0000000	1.0485067	0.4250578	0.0000000
0.8099985	0.0000000	1.0581722	0.0000000	1.0800897
0.7983124	0.0000000	1.0789206	0.0000000	0.0000000
0.8637522	0.0000000	0.0000000	0.9775972	0.3881915
0.7061265	0.0000000	0.0000000	0.9639227	0.0000000
0.7472648	0.0000000	0.0000000	0.0000000	0.9462931
0.7866762	0.0000000	0.0000000	0.0000000	0.0000000
0.7801815	0.3087447	0.5305676	0.5235118	0.3645573
0.7162810	0.3299799	0.5104172	0.5045673	0.0000000
0.8431297	0.3610764	0.4702304	0.0000000	0.9829671
0.6650219	0.3869081	0.5593395	0.0000000	0.0000000
0.9308763	0.3491087	0.0000000	0.9951236	0.3510998
0.7953643	0.3553649	0.0000000	1.1127663	0.0000000
0.8463280	0.3667854	0.0000000	0.0000000	1.0165845
0.7824114	0.3414618	0.0000000	0.0000000	0.0000000
0.8568212	0.0000000	0.9565824	0.3548423	0.5447050
0.8190433	0.0000000	1.0624701	0.3619795	0.0000000
0.8344799	0.0000000	0.9372323	0.0000000	0.9948963
0.8438335	0.0000000	0.8446250	0.0000000	0.0000000
0.8547525	0.0000000	0.0000000	1.0716796	0.3608072
0.7373010	0.0000000	0.0000000	1.0420314	0.0000000
0.8963404	0.0006575	0.0000000	0.0000000	0.9850757
0.7613178	0.0000000	0.0000000	0.0000000	0.0000000
0.8148765	0.4223175	0.5161895	0.3927199	0.4287607
0.8469430	0.4050299	0.4955729	0.4656869	0.0027112
0.8230329	0.3276235	0.5057579	0.0000000	1.0454536
0.8172920	0.4346968	0.5161341	0.0000000	0.0000000
0.7608848	0.3817787	0.0000000	0.9326569	0.3623969
0.7415624	0.3469924	0.0000000	0.9959404	0.0000000
0.6938107	0.3290605	0.0000000	0.0000000	0.9494851
0.8129721	0.3523190	0.0000000	0.0000000	0.0000000
0.7980627	0.0000000	0.9712692	0.3524584	0.5111416
0.7784436	0.0000000	0.9584653	0.3631617	0.0000000
0.8576581	0.0000000	1.0164197	0.0000000	1.0340109
0.8375630	0.0000000	1.0027859	0.0000000	0.0000000
0.7467287	0.0000000	0.0000000	1.1688882	0.3461938
0.7243266	0.0000000	0.0000000	1.0039678	0.0000000
0.8196659	0.0000000	0.0000000	0.0000000	0.9971689
0.6970481	0.0000000	0.0000000	0.0000000	0.0000000
0.7365819	0.4183161	0.4706008	0.4036162	0.6010938
0.8210668	0.3969904	0.5090658	0.4860716	0.0000000
0.7428605	0.4301702	0.4821829	0.0000000	1.0416441
0.7547195	0.4408557	0.5090553	0.0003239	0.0011227
0.6983781	0.3687576	0.0000000	0.9884022	0.3506383
0.8015493	0.3548784	0.0000000	0.9282604	0.0000000
0.8179360	0.4105812	0.0000000	0.0000000	1.0173469
0.6736156	0.4116410	0.0000000	0.0000000	0.0000000
0.7721780	0.0000000	1.0275091	0.3625194	0.5298651
0.7354703	0.0000000	0.9984329	0.3335152	0.0000000
0.6938539	0.0000000	0.9872208	0.0000000	1.0727642
0.7783948	0.0000000	1.0843497	0.0000000	0.0000000
0.7208237	0.0000000	0.0000000	0.9769911	0.3928532
0.8199540	0.0000000	0.0000000	1.0508551	0.0000000
0.8021871	0.0000000	0.0000000	0.0006477	0.9448825
0.6986353	0.0000000	0.0000000	0.0000000	0.0000000
0.7564981	0.4026192	0.4924235	0.5249836	0.4274946
0.7171876	0.4003463	0.4674106	0.3731943	0.0000000
0.7128902	0.3240035	0.5202138	0.0000000	0.9889865
0.7950358	0.3869596	0.5065210	0.0000000	0.0000000
0.8270072	0.3630508	0.0000000	1.0422140	0.3673562
0.7209846	0.4288575	0.0000000	1.0932338	0.0000000
0.8578226	0.3799710	0.0000000	0.0000000	1.0308581
0.8037766	0.4035821	0.0000000	0.0000000	0.0000000
0.8003394	0.0000000	1.1531526	0.2923820	0.4895683
0.7988960	0.0012832	0.9407307	0.3387117	0.0007911
0.7444672	0.0000000	0.9868308	0.0000000	1.0427618
0.8677105	0.0000000	1.0451189	0.0000000	0.0000000
0.8320225	0.0000000	0.0000000	0.9839161	0.3109305
0.8052716	0.0000000	0.0000000	0.9341091	0.0000000
0.8283566	0.0000000	0.0000000	0.0000000	0.7944713
0.7093713	0.0000000	0.0000000	0.0000000	0.0000000
0.7844630	0.3995460	0.5007097	0.4413300	0.4370418
0.6623117	0.4668741	0.5346055	0.3735188	0.0000000
0.7004232	0.4062328	0.4910327	0.0000000	0.9603014
0.8034223	0.4127352	0.5348275	0.0000000	0.0013563
0.7335795	0.4354997	0.0000000	0.9985495	0.3810730
0.6432224	0.3826736	0.0018050	1.0410768	0.0000000
0.7459164	0.4032487	0.0000000	0.0000000	1.0520704
0.8010156	0.4420045	0.0000000	0.0000000	0.0000000
0.7145306	0.0000000	1.0110884	0.3790440	0.4455613
0.7172653	0.0000000	1.0442936	0.3500034	0.0000000
0.7373304	0.0000000	1.0268836	0.0000000	0.8989354
0.7294762	0.0000000	1.0181618	0.0022416	0.0000000
0.7421544	0.0000000	0.0000000	0.9345164	0.3108057
0.7374791	0.0000000	0.0000000	1.0335476	0.0000000
0.8149273	0.0000000	0.0000000	0.0000000	0.9929341
0.7763766	0.0000000	0.0058909	0.0000000	0.0000000
0.7661432	0.4067284	0.5321034	0.4861657	0.4826863
0.8081924	0.3319999	0.5048665	0.4995103	0.0000000
0.7412406	0.3783911	0.5564456	0.0000000	1.0406778
0.7302602	0.4114098	0.5390347	0.0000000	0.0000000
0.8085346	0.4403114	0.0000000	0.8869872	0.3938741
0.7394176	0.3487973	0.0000000	0.9454929	0.0000000
0.7542266	0.4063517	0.0000000	0.0000000	1.0322419
0.7688383	0.3928051	0.0003704	0.0000000	0.0000000
0.7532273	0.0000000	1.0479330	0.3239037	0.5230477
0.8287725	0.0000000	0.9500818	0.3643565	0.0000000
0.7237059	0.0000000	1.0434319	0.0000000	1.1146093
0.7563756	0.0000000	1.0277250	0.0000000	0.0000000
0.8541132	0.0000000	0.0000000	1.0831245	0.3413821
0.6999541	0.0000000	0.0000000	0.9951527	0.0000000
0.6936141	0.0000000	0.0005594	0.0000000	1.0721343
0.7045857	0.0000000	0.0000000	0.0000000	0.0000000
0.7511228	0.4639895	0.5242560	0.3801819	0.4850266
0.6433656	0.4039828	0.4730977	0.4727082	0.0000000
0.7311909	0.3839617	0.5997779	0.0000000	1.0387771
0.7814458	0.4112847	0.4900730	0.0000000	0.0000000
0.6832620	0.4497935	0.0000000	1.0268960	0.3653496
0.7119040	0.3890673	0.0000000	1.1133211	0.0000000
0.7906696	0.3687124	0.0000000	0.0000000	0.9942551
0.6410211	0.4062361	0.0000000	0.0000000	0.0000000
0.6766308	0.0000000	1.0720374	0.3241897	0.4823311
0.7488594	0.0000000	1.0271742	0.3911593	0.0000000
0.7521020	0.0000000	1.0849675	0.0000000	0.9538148
0.7276714	0.0000000	0.9439578	0.0000000	0.0000000
0.7449680	0.0000000	0.0000000	0.9579902	0.4341483
0.7488582	0.0000000	0.0000000	0.9716580	0.0000000
0.7400364	0.0000000	0.0000000	0.0000000	1.0760147
0.7313744	0.0000000	0.0000000	0.0000000	0.0000000
0.7068264	0.4187471	0.4522759	0.4115797	0.4490245
