G1	G2	G3	G4	G5
0.8500001	0.3663967	0.5027481	0.4434699	0.0000057
0.8500001	0.3663967	0.5027481	0.0000054	0.9996655
0.8500001	0.3663967	0.5027481	0.0000054	0.0000057
0.8500000	0.3663988	0.0000023	0.9998439	0.3482524
0.8500000	0.3663988	0.0000023	0.9998439	0.0000021
0.8500000	0.3663988	0.0000023	0.0000020	0.9998666
0.8500000	0.3663988	0.0000023	0.0000020	0.0000021
0.8500000	0.0000006	0.9999590	0.3480688	0.5127279
0.8500000	0.0000015	0.9998954	0.3481703	0.0000021
0.8500001	0.0000042	0.9997370	0.0000054	0.9996655
0.8500001	0.0000042	0.9997370	0.0000054	0.0000057
0.8500000	0.0000015	0.0000023	0.9998439	0.3482524
0.8500000	0.0000015	0.0000023	0.9998439	0.0000021
0.8500000	0.0000015	0.0000023	0.0000020	0.9998666
0.8500000	0.0000015	0.0000023	0.0000020	0.0000021
0.8400038	0.3677806	0.5022604	0.4433279	0.4663310
0.8400001	0.3678346	0.5019673	0.4437331	0.0000057
0.8400001	0.3678346	0.5019673	0.0000054	0.9996655
0.8400001	0.3678346	0.5019673	0.0000054	0.0000057
0.8400000	0.3678368	0.0000023	0.9998439	0.3482524
0.8400000	0.3678368	0.0000023	0.9998439	0.0000021
0.8400000	0.3678368	0.0000023	0.0000020	0.9998666
0.8400000	0.3678368	0.0000023	0.0000020	0.0000021
0.8400000	0.0000006	0.9999590	0.3480688	0.5127279
0.8400000	0.0000015	0.9998954	0.3481703	0.0000021
0.8400001	0.0000042	0.9997370	0.0000054	0.9996655
0.8400001	0.0000042	0.9997370	0.0000054	0.0000057
0.8400000	0.0000015	0.0000023	0.9998439	0.3482524
0.8400000	0.0000015	0.0000023	0.9998439	0.0000021
0.8400000	0.0000015	0.0000023	0.0000020	0.9998666
0.8400000	0.0000015	0.0000023	0.0000020	0.0000021
0.8300040	0.3692449	0.5014890	0.4435653	0.4662550
0.8300001	0.3693034	0.5011741	0.4440012	0.0000057
0.8300001	0.3693034	0.5011741	0.0000054	0.9996655
0.8300001	0.3693034	0.5011741	0.0000054	0.0000057
0.8300000	0.3693058	0.0000023	0.9998439	0.3482524
0.8300000	0.3693058	0.0000023	0.9998439	0.0000021
0.8300000	0.3693058	0.0000023	0.0000020	0.9998666
0.8300000	0.3693058	0.0000023	0.0000020	0.0000021
0.8300000	0.0000006	0.9999590	0.3480688	0.5127279
0.8300000	0.0000015	0.9998954	0.3481703	0.0000021
0.8300001	0.0000042	0.9997370	0.0000054	0.9996655
0.8300001	0.0000042	0.9997370	0.0000054	0.0000057
0.8300000	0.0000015	0.0000023	0.9998439	0.3482524
0.8300000	0.0000015	0.0000023	0.9998439	0.0000021
0.8300000	0.0000015	0.0000023	0.0000020	0.9998666
0.8300000	0.0000015	0.0000023	0.0000020	0.0000021
