G1	G2	G3	G4	G5	G6	G7	G8	G9
0.8729416	0.2514247	0.4604331	0.3484051	0.5000000	0.9193481	0.0955218	0.1000000	0.3808225
0.7163827	0.2804398	0.4492998	0.3544392	0.5000000	0.4512124	0.4202380	0.0500000	0.3759136
0.6689738	0.2926147	0.4513044	0.3532738	0.5000000	0.0954836	0.4710630	0.0000000	0.3734200
0.6636373	0.2941973	0.9499807	0.2610917	0.4500518	0.9999907	0.4793624	1.0000000	0.3729282
0.6734214	0.2914501	0.9501923	0.2610856	0.4500066	0.9999886	0.4690411	0.9500000	0.3735331
0.6846134	0.2884399	0.9497503	0.2611066	0.4500024	0.9999858	0.4571424	0.9000000	0.3741696
0.6973817	0.2851389	0.9484695	0.2611597	0.4500008	0.9999822	0.4434244	0.8500000	0.3748608
0.7118021	0.2816079	0.9456889	0.2612887	0.4500008	0.9999774	0.4276234	0.8000000	0.3755465
0.7280173	0.2778042	0.9411704	0.2614830	0.4500003	0.9999707	0.4094476	0.7500000	0.3763067
0.7458643	0.2738752	0.9336366	0.2618313	0.4500003	0.9999615	0.3886359	0.7000000	0.3770319
0.7651031	0.2698886	0.9219935	0.2623878	0.4500003	0.9999483	0.3649575	0.6500000	0.3777439
0.7851757	0.2659827	0.9044640	0.2632742	0.4500003	0.9999289	0.3382873	0.6000000	0.3784191
0.8052535	0.2622878	0.8788048	0.2646779	0.4500001	0.9998995	0.3086707	0.5500000	0.3790748
0.8240998	0.2590437	0.8418986	0.2670018	0.4500001	0.9998532	0.2764499	0.5000000	0.3796040
0.8405613	0.2563573	0.7913262	0.2708632	0.4500001	0.9997767	0.2423175	0.4500000	0.3800321
0.8536745	0.2543282	0.7266459	0.2773284	0.4500003	0.9996435	0.2074226	0.4000000	0.3803198
0.8631836	0.2528864	0.6526766	0.2877717	0.4500003	0.9993939	0.1733030	0.3500000	0.3805479
0.8693507	0.2519702	0.5802054	0.3029756	0.4500003	0.9988817	0.1418220	0.3000000	0.3806945
0.8729232	0.2514449	0.5220278	0.3208344	0.4500003	0.9976941	0.1148852	0.2500000	0.3807809
0.8747557	0.2511758	0.4849730	0.3361095	0.4500003	0.9944205	0.0942881	0.2000000	0.3808275
0.8755058	0.2510717	0.4667773	0.3451016	0.4500008	0.9827552	0.0825459	0.1500000	0.3808201
0.8747824	0.2511595	0.4605030	0.3483672	0.4500000	0.9193481	0.0955218	0.1000000	0.3808619
0.7192865	0.2797578	0.4496139	0.3542626	0.4500000	0.4512124	0.4202380	0.0500000	0.3760447
0.6721997	0.2917228	0.4516513	0.3530819	0.4500000	0.0954836	0.4710630	0.0000000	0.3736100
0.6692831	0.2925997	0.9513691	0.2610376	0.4000202	0.9999907	0.4793624	1.0000000	0.3732697
0.6789258	0.2899678	0.9513514	0.2610423	0.4000072	0.9999886	0.4690411	0.9500000	0.3738278
0.6899925	0.2870401	0.9508280	0.2610635	0.4000026	0.9999858	0.4571424	0.9000000	0.3744504
0.7026134	0.2838334	0.9494339	0.2611192	0.4000009	0.9999822	0.4434244	0.8500000	0.3751203
