G1	G2	G3	G4	G5	G6	G7	G8	G9
0.8496410	0.2551705	0.7263410	0.2773491	0.6000008	0.9996436	0.2074683	0.4000107	0.3801875
0.8592960	0.2536606	0.6524407	0.2877674	0.6000008	0.9993942	0.1733501	0.3500116	0.3804273
0.8655638	0.2526884	0.5800124	0.3029449	0.6000008	0.9988824	0.1418671	0.3000125	0.3805831
0.8691998	0.2521199	0.5218499	0.3208032	0.6000008	0.9976958	0.1149231	0.2500134	0.3806763
0.8710692	0.2518190	0.4847925	0.3361239	0.6000008	0.9944258	0.0943100	0.2000143	0.3807279
0.8718268	0.2517911	0.4665564	0.3451071	0.6000021	0.9828035	0.0825053	0.1500353	0.3807067
0.8711241	0.2516875	0.4603588	0.3484580	0.6000000	0.9193622	0.0954678	0.1000013	0.3807824
0.7135391	0.2809522	0.4491228	0.3543976	0.6000000	0.4512139	0.4202283	0.0500000	0.3758152
0.6657706	0.2934442	0.4509461	0.3534696	0.6000000	0.0954835	0.4710629	0.0000001	0.3732148
0.6583742	0.2957321	0.9488389	0.2611296	0.5501450	0.9999907	0.4793624	1.0000000	0.3726515
0.6680666	0.2931928	0.9485837	0.2611601	0.5500521	0.9999886	0.4690812	0.9500261	0.3731554
0.6795041	0.2899607	0.9484812	0.2611678	0.5500067	0.9999858	0.4571569	0.9000097	0.3738638
0.6923158	0.2867186	0.9469996	0.2612473	0.5500067	0.9999822	0.4434560	0.8500145	0.3745080
0.7069800	0.2829800	0.9446274	0.2613489	0.5500024	0.9999774	0.4276403	0.8000083	0.3752806
0.7233979	0.2790117	0.9402987	0.2615352	0.5500009	0.9999707	0.4094583	0.7500045	0.3760768
0.7414274	0.2750159	0.9328598	0.2618823	0.5500009	0.9999615	0.3886505	0.7000054	0.3768219
0.7608640	0.2709613	0.9213089	0.2624374	0.5500009	0.9999483	0.3649768	0.6500063	0.3775531
0.7811451	0.2669862	0.9038687	0.2633220	0.5500009	0.9999289	0.3383119	0.6000072	0.3782465
0.8014855	0.2630963	0.8783793	0.2647148	0.5500003	0.9998995	0.3086841	0.5500035	0.3789391
0.8205383	0.2597796	0.8415462	0.2670365	0.5500003	0.9998532	0.2764658	0.5000038	0.3794838
0.8371836	0.2570273	0.7910394	0.2708946	0.5500003	0.9997768	0.2423358	0.4500042	0.3799250
0.8504049	0.2550519	0.7263838	0.2773439	0.5500009	0.9996436	0.2074683	0.4000107	0.3802060
0.8600348	0.2535492	0.6524774	0.2877609	0.5500009	0.9993942	0.1733501	0.3500116	0.3804443
0.8662863	0.2525817	0.5800449	0.3029363	0.5500009	0.9988824	0.1418671	0.3000125	0.3805992
0.8699129	0.2520158	0.5218796	0.3207921	0.5500009	0.9976958	0.1149231	0.2500134	0.3806919
0.8717775	0.2517163	0.4848207	0.3361107	0.5500009	0.9944258	0.0943100	0.2000143	0.3807432
0.8725329	0.2516892	0.4665839	0.3450926	0.5500024	0.9828035	0.0825053	0.1500353	0.3807218
0.8718324	0.2515848	0.4603861	0.3484432	0.5500000	0.9193622	0.0954678	0.1000013	0.3807977
0.7146563	0.2806875	0.4492457	0.3543300	0.5500000	0.4512139	0.4202283	0.0500000	0.3758664
0.6670118	0.2930963	0.4510844	0.3533929	0.5500000	0.0954835	0.4710629	0.0000001	0.3732898
0.6603344	0.2952357	0.9491969	0.2611197	0.5001612	0.9999907	0.4793624	1.0000000	0.3727442
0.6700096	0.2926876	0.9489686	0.2611477	0.5000579	0.9999886	0.4690812	0.9500261	0.3732547
0.6814132	0.2894589	0.9488790	0.2611523	0.5000074	0.9999858	0.4571569	0.9000097	0.3739665
0.6942811	0.2860757	0.9476919	0.2612043	0.5000027	0.9999822	0.4434354	0.8500062	0.3746746
0.7087775	0.2825453	0.9449383	0.2613357	0.5000027	0.9999774	0.4276403	0.8000083	0.3753662
0.7251283	0.2786141	0.9405640	0.2615234	0.5000009	0.9999707	0.4094583	0.7500045	0.3761530
0.7430837	0.2746571	0.9330811	0.2618720	0.5000009	0.9999615	0.3886505	0.7000054	0.3768885
0.7624404	0.2706403	0.9214908	0.2624285	0.5000009	0.9999483	0.3649768	0.6500063	0.3776107
0.7826380	0.2667009	0.9040167	0.2633140	0.5000009	0.9999289	0.3383119	0.6000072	0.3782960
0.8028949	0.2628437	0.8784977	0.2647077	0.5000003	0.9998995	0.3086841	0.5500035	0.3789813
0.8218693	0.2595545	0.8416423	0.2670297	0.5000003	0.9998532	0.2764658	0.5000038	0.3795203
0.8384461	0.2568244	0.7911183	0.2708877	0.5000003	0.9997768	0.2423358	0.4500042	0.3799571
0.8516128	0.2548651	0.7264508	0.2773358	0.5000009	0.9996436	0.2074683	0.4000107	0.3802350
0.8612031	0.2533738	0.6525350	0.2877507	0.5000009	0.9993942	0.1733501	0.3500116	0.3804711
