0.9402880	0.8798081	0.1142203	0.9645333	0.0687255	0.0758301	0.7798488	0.3025296
0.9402881	0.8797446	0.0749820	0.9911608	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8797326	0.0568534	0.9965224	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8797304	0.0514941	0.9975162	0.0687255	0.0758301	0.7798488	0.3025295
0.9402879	0.8797302	0.0509779	0.9976059	0.0687255	0.0758301	0.7798488	0.3025296
0.9402898	0.9653082	0.6608046	0.2061520	0.0687255	0.0758301	0.7798487	0.3025286
0.9402884	0.9532571	0.5764805	0.2314556	0.0687255	0.0758301	0.7798487	0.3025294
0.9402880	0.9285506	0.4784139	0.2857477	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8972187	0.3723752	0.4056030	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8834262	0.2686286	0.6269667	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8810189	0.1794937	0.8577546	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8806504	0.1142203	0.9645333	0.0687255	0.0758301	0.7798488	0.3025296
0.9402881	0.8805869	0.0749820	0.9911608	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8805749	0.0568534	0.9965224	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8805727	0.0514941	0.9975162	0.0687255	0.0758301	0.7798488	0.3025295
0.9402879	0.8805725	0.0509779	0.9976059	0.0687255	0.0758301	0.7798488	0.3025296
0.9402898	0.9661526	0.6608046	0.2061520	0.0687255	0.0758301	0.7798487	0.3025286
0.9402884	0.9540961	0.5764805	0.2314556	0.0687255	0.0758301	0.7798487	0.3025294
0.9402880	0.9293785	0.4784139	0.2857477	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8980326	0.3723752	0.4056030	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8842340	0.2686286	0.6269667	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8818256	0.1794937	0.8577546	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8814570	0.1142203	0.9645333	0.0687255	0.0758301	0.7798488	0.3025296
0.9402881	0.8813935	0.0749820	0.9911608	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8813814	0.0568534	0.9965224	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8813792	0.0514941	0.9975162	0.0687255	0.0758301	0.7798488	0.3025295
0.9402879	0.8813790	0.0509779	0.9976059	0.0687255	0.0758301	0.7798488	0.3025296
0.9402889	0.9669088	0.6608046	0.2061520	0.0687255	0.0758301	0.7798487	0.3025291
0.9402884	0.9548428	0.5764805	0.2314556	0.0687255	0.0758301	0.7798487	0.3025294
0.9402880	0.9301152	0.4784139	0.2857477	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8987569	0.3723752	0.4056030	0.0687255	0.0758301	0.7798488	0.3025296
0.9402879	0.8849528	0.2686286	0.6269667	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8825435	0.1794937	0.8577546	0.0687255	0.0758301	0.7798488	0.3025296
0.9402880	0.8821747	0.1142203	0.9645333	0.0687255	0.0758301	0.7798488	0.3025296
0.9402881	0.8821112	0.0749820	0.9911608	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8820992	0.0568534	0.9965224	0.0687255	0.0758301	0.7798488	0.3025295
0.9402881	0.8820970	0.0514941	0.9975162	0.0687255	0.0758301	0.7798488	0.3025295
0.9402879	0.8820967	0.0509779	0.9976059	0.0687255	0.0758301	0.7798488	0.3025296
